0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.30633299999999997	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.356493	0.0
0.28959	0.0
0.275652	0.001286742
0.331838	0.001286742
0.322421	0.001286742
0.344801	0.001286742
0.340802	0.001286742
0.30361	0.0
0.302399	0.0
0.41871800000000003	0.0
0.163864	0.083075
0.250847	0.09036848
0.125872	0.20515347999999997
0.262179	0.20515347999999997
0.293808	0.20515347999999997
0.23204899999999998	0.13796371999999996
0.160128	0.20992263999999997
0.11506300000000001	0.45700763999999994
0.137674	0.8488816399999999
0.194226	1.24888164
0.202546	1.6329963999999997
0.21281	1.9537439999999997
0.158522	1.9918739999999997
0.178401	1.9999999999999996
0.166212	1.9999999999999996
0.173713	1.9999999999999996
0.281574	1.9999999999999996
0.201653	1.9999999999999996
0.165251	1.6673713999999997
0.30271	1.2673713999999996
0.327927	0.8673713999999997
0.322581	0.46737139999999966
0.31436	0.06798215599999971
0.289675	0.059062755999999696
0.1757	0.1040287559999997
0.0	0.1040287559999997
0.0	0.1040287559999997
0.04975	0.2765175999999997
0.0	0.21806559999999972
0.0313224	0.22209959999999973
0.16136	0.6220995999999998
0.0	0.6220995999999998
0.24775100000000003	0.8489999999999999
0.22954499999999997	1.2489999999999999
0.299061	1.5999999999999999
0.274122	1.6
0.40926	2.0
0.238223	2.0
0.210169	2.0
0.163868	2.0
0.12496600000000001	2.0
0.209943	1.9961680000000002
0.185113	1.9948340000000002
0.0846874	1.9357860000000002
0.11685	1.6412244
0.12028499999999999	1.6353244
0.139234	1.3599249999999998
0.0812558	1.1027938
0.295501	0.7618417999999999
0.333798	0.6564034
0.392597	0.26230339999999996
0.385546	0.14153479999999996
0.35420999999999997	0.0
0.299784	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.21577	0.0
0.1951	0.0010955399999999556
0.0	0.0010955399999999556
0.15749200000000002	0.043000339999999956
0.0	0.043000339999999956
0.21211799999999997	0.30023833999999994
0.0667763	0.6271568
0.13794	1.0271567999999998
0.153513	1.385252
0.148045	1.7852519999999998
0.137883	1.928014
0.147345	2.0
0.155248	2.0
0.259835	2.0
0.135216	1.997212
0.0	1.597212
0.197002	1.597212
0.102801	1.597212
0.189933	1.597212
0.0	1.2
0.179928	1.6
0.18046500000000001	1.6
0.277314	1.6
0.17094600000000001	1.6
0.161841	2.0
0.190572	2.0
0.182604	2.0
0.174427	2.0
0.169377	2.0
0.16446	2.0
0.344337	1.972258
0.152291	1.972258
0.153649	1.972258
0.174595	1.972258
0.0	1.5722580000000002
0.180513	1.6
0.131219	1.597122
0.14340799999999998	1.597122
0.0	1.1971219999999998
0.0	1.1971219999999998
0.16100599999999998	1.1971219999999998
0.16859000000000002	1.2
0.0	0.8
0.20984099999999997	1.2
0.199765	1.6
0.171157	1.6
0.145616	1.6
0.11610799999999999	1.994164
0.0	1.594164
0.15776300000000001	1.594164
0.0	1.194164
0.0110234	1.194164
0.107455	1.2
0.0	1.2
0.134202	1.1998739999999999
0.0	1.1998739999999999
0.0	0.799874
0.0	0.39987399999999995
0.10972	0.799874
0.0893525	0.778478
0.0793535	1.138652
0.0	1.138652
0.11859700000000001	1.538652
0.12462100000000001	1.5386519999999997
0.0945555	1.5510379999999995
0.09014130000000001	1.5737119999999993
0.07975510000000001	1.9370199999999993
0.0946799	1.9292559999999994
0.063413	1.8616839999999997
0.576691	1.6959339999999998
0.080402	1.6798299999999997
0.12556900000000001	1.6580239999999997
0.0959033	1.6644739999999996
0.060346000000000004	1.6614559999999994
0.0898352	1.8249039999999994
0.0	1.4581599999999995
0.0222078	1.5166579999999994
0.0	1.1179719999999995
0.10522100000000001	1.1885619999999995
0.0933594	1.1980439999999994
0.11163800000000001	1.5881999999999994
0.0	1.1881999999999995
0.0	1.1881999999999995
0.0	0.7881999999999995
0.104803	0.7312079999999994
0.0	0.34105199999999947
0.0	0.34105199999999947
0.11143199999999999	0.7410519999999995
0.111295	1.1410519999999995
0.106116	1.1999999999999995
0.09954210000000001	1.5999999999999994
0.10651300000000001	1.9477219999999995
0.0	1.5477219999999996
0.09875039999999999	1.5294059999999994
0.12379000000000001	1.5294059999999994
0.12207	1.5232959999999995
0.10906199999999999	1.5389239999999997
0.0	1.5389239999999997
0.0	1.1572399999999998
0.0	0.7572399999999998
0.0	0.36334999999999984
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0471851	0.0
